67,33.5,506.621072288969,-103.073222093691,32,6.01644463074773
68,34,503.574745108652,-97.8850146281675,13,14.6797275568713
69,34.5,490.644198874413,-90.9355272205816,11,14.6434415097398
70,35,477.631760210921,-84.2193661684612,0,19.4837124898706
71,35.5,497.087943174765,-83.1839933537815,11,20.4591463858252
72,36,478.041156848047,-75.7142810794717,10,19.4817815500211
73,36.5,497.474979271044,-74.3481337981941,19,5.32752579594921
74,37,501.075642783235,-70.4215890857931,23,10.9138807989227
75,37.5,491.75665124141,-64.7409913411456,22,4.76020233277834
76,38,490.317798910813,-60.2034556421429,10,8.20493425540992
77,38.5,483.869493714498,-55.1299651049706,3.99999999999996,12.7477990576054
78,39,496.266425788768,-52.1597031705591,23,16.5636462678136
79,39.5,480.776363811347,-46.2934984672682,8.99999999999998,10.8689320434527
80,40,491.123986159231,-42.9677811745955,8.99999999999998,14.6640627513198
81,40.5,505.437088202696,-39.7787615340174,27,13.713983607529
82,41,492.796640828353,-34.4596980295979,12,4.31094957332961
83,41.5,493.078590420402,-30.1579785302193,20,15.5890983073046
84,42,478.343547147441,-25.0689230403701,2.99999999999999,12.7244077630842
85,42.5,490.532676796692,-21.41711919638,16,7.35764243675514
86,43,484.704551104261,-16.926255900713,10,7.35764243675513
87,43.5,490.831746562999,-12.8528816191657,23,9.05870405329437
88,44,482.926436760537,-8.42951230920794,4,4.65749889157984
89,44.5,480.981684993866,-4.19746357471786,1.00000000000001,4.31073147948996
90,45,480,0,5,26.3172082811149
91,45.5,453.982713071134,3.96184711626177,28,53.1306325668227
92,46,400.938925757713,6.99841498135069,72,38.1455788528641
93,46.5,362.875608966127,9.50223223575795,121,5.09157579662525
94,47,358.781306899855,12.5289193161978,131,7.65659274440042
95,47.5,351.664973996814,15.3540243525983,135,5.05400771320489
96,48,355.512114372628,18.631600422488,114,5.07541921338674
97,48.5,359.328527431872,21.9774742325485,116,16.2920500694681
98,49,343.16203328938,23.9962269679791,138,18.2615248358333
99,49.5,360.884074811392,28.4021926534799,130,13.3649215425103
100,50,347.671949634019,30.4173542189327,147,12.3675658602347
101,50.5,335.448518849739,32.3000185993155,149,4.19186444031967
102,51,332.170313053003,34.9125067313963,155,6.68191841205931
103,51.5,337.81443093004,38.4890926810883,145,10.4432902251749
104,52,347.391153074463,42.6542701918016,131,8.55076712566732
105,52.5,339.074142589843,44.6399577392576,149,3.143440284216
106,53,337.681411440875,47.4580274273823,144,9.49152066753865
107,53.5,346.155552176671,51.7332938953637,157,10.4432902251749
108,54,335.814035802347,53.1877181136785,151,14.3236126725309
109,54.5,349.14510294418,58.4268524746799,137,22.2024821186316
110,55,326.956174000053,57.6511949854209,156,61.0561357779933
111,55.5,266.462079949832,49.385827408372,222,41.0578454235047
112,56,225.774252192963,43.8860689366053,267,4.46749127013729
113,56.5,221.462983244307,45.0571531782866,273,32.0521277039286
114,57,189.760634542358,40.3348680186453,308,9.16510184196621
115,57.5,198.188089445346,43.9372416294349,292,9.18027004072586
116,58,206.56645373447,47.6896235208994,282,26.0576840772006
117,58.5,180.860805193968,43.4208376771984,317,6.20883496503897
118,59,174.653230729679,43.5459412079402,328,3.39241927426365
119,59.5,177.171018189194,45.8195407419628,311,3.39241927426363
120,60,173.866648732032,46.5874281184537,330,8.14602503473405
121,60.5,165.744437951883,45.9650006854602,334,33.0406595805024
122,61,197.058647667355,56.5056579424848,310,34.039235801806
123,61.5,163.958174662461,48.5666239443708,337,13.0918335391888
124,62,175.960075097199,53.7963936689836,311,8.15267851566303
125,62.5,167.854183331688,52.9242207127521,336,7.15996653334209
126,63,160.728551253881,52.2238720493661,339,5.21913601565989
127,63.5,165.008316005879,55.211010214486,342,19.0671812106037
128,64,182.485085090668,62.8346538102312,317,7.19261925064562
129,64.5,175.331317343145,62.0880758174814,318,8.15605924346031
130,65,167.265286499892,60.879585511969,327,18.0736508839356
131,65.5,183.587749092686,68.6406467268556,320,6.23185126431324
132,66,177.380281034468,68.0899104136071,338,9.14433877578356
133,66.5,168.405579804746,66.3367220370978,344,3.39650239830311
134,67,170.601829240289,68.9276131885278,332,9.14900957974679
135,67.5,178.308749774678,73.8579024464623,332,19.0818215014378
136,68,195.147028931917,82.834999239726,316,26.0576840772006
137,68.5,170.573173835633,74.1673268200958,350,2.58126879346508
138,69,171.746546036809,76.4664888982504,336,13.1102136711112
139,69.5,182.902215446185,83.353341773904,341,7.22383838871369
140,70,188.512019703623,87.9045984420655,333,10.1711907442754
141,70.5,196.76359198827,93.8514191042083,326,21.0942591484294
142,71,214.811777065501,104.77070408259,300,131.025700863879
143,71.5,331.125713792749,165.093190850629,172,122.056802558467
144,72,438.375209900677,223.363325871857,53,58.1773773701642
145,72.5,487.855958248022,253.961737279269,9.00000000000003,6.94593185421719
146,73,490.035914036704,260.556717346169,5.99999999999998,17.6561259776371
147,73.5,472.803606612137,256.711413019669,16,8.44565430909133
148,74,476.667740390971,264.221243034254,24,26.4518185403279
149,74.5,496.973102381683,281.17385281908,8,8.57466602521889
150,75,488.438327734423,282,4.00000000000003,5.02664826125264
151,75.5,486.820475649462,286.759175072798,9.00000000000004,5.7826724351549
152,76,486.8710267988,292.541626548911,18,6.35578831406454
153,76.5,480.889052695708,294.689190499795,10,17.7187585705148
154,77,492.715943866883,307.883092519492,0,11.192145597526
155,77.5,481.576515559158,306.798076366036,15,22.5784394811691
156,78,497.331646791636,322.970947763911,2,8.68696253550171
157,78.5,488.657091731361,323.435073392866,8.99999999999999,9.51356632719838
158,79,492.448318097695,332.160584661624,0.999999999999968,8.69213320547755
159,79.5,483.762072721123,332.480461074877,5,24.5624330868714
160,80,500.501899060574,350.455202610489,15,11.3121412369716
161,80.5,489.283426532148,349.002476382275,9.00000000000001,11.3121412369716
162,81,494.309383563093,359.136789150701,7.00000000000002,9.59466515290449
163,81.5,484.725686952182,358.678140411059,22,6.59594951322748
164,82,478.382670518328,360.487198868077,16,22.6346557523029
165,82.5,492.672424320857,378.040847414416,12,9.64311789751869
166,83,483.050591960921,377.400484374628,17,7.33823383488618
167,83.5,483.651840934792,384.714045442049,14,15.9621720849374
168,84,491.933393602263,398.359807534547,11,11.4453515755582
169,84.5,496.154607118304,408.998295638602,5,7.49939380120229
170,85,488.736354709908,410.098494980012,7.99999999999999,14.1197151643861
171,85.5,475.253728500019,405.905030206365,27,20.7533016532767
172,86,486.787679243688,423.158073698877,18,6.38977872840194
173,86.5,485.323307071273,429.377791243798,0,6.41290561687448
174,87,483.787281385784,435.604024739617,6.99999999999999,8.28079368086059
175,87.5,484.391210284251,443.862766403489,8.00000000000001,9.86265721276406
176,88,486.350211576748,453.528909441562,16,7.64355508061819
177,88.5,478.74708486811,454.314019957878,17,12.4388706723001
178,89,482.677006027235,466.115766577987,23,6.56767063617414
179,89.5,476.451300034993,468.2073885523,8.00000000000001,12.471618334258
180,90,480.125504425666,480.125504425666,12,5.92537400868585
181,90.5,475.917390459599,484.297054975689,16,19.9271803886315
182,91,484.87154258038,502.099180636378,7,7.30171846188624
183,91.5,483.224912137015,509.212808450626,13,6.12608623578429
184,92,478.762848763874,513.410298536658,21,10.9091737876613
185,92.5,480.344637614734,524.204186471998,11,8.64998576707621
186,93,479.766644759301,532.834839867292,15,11.8193016285344
187,93.5,481.724775052841,544.490809013604,1.99999999999992,7.48519032319463
188,94,474.330677960137,545.655026501064,11.9999999999999,8.03321485655481
189,94.5,466.303698701072,545.971483300822,31,18.1435576084121
190,95,472.448893119606,563.042665692449,14,8.1498521946396
191,95.5,470.697883005545,571.002191706913,30,15.4431478083315
192,96,474.507574851577,585.968054938556,12,9.62790915172131
193,96.5,473.733638481229,595.564807364687,19,6.64095673138442
194,97,468.518382722826,599.676183494715,31,21.1012172216377
195,97.5,475.442676055811,619.608958767455,16.0000000000001,9.09987630424833
196,98,473.628423220662,628.526146407219,21,12.1559318155594
197,98.5,474.073761040819,640.673917911922,19,7.02231657118433
198,99,467.877060824809,643.977527522458,24,17.4706098134413
199,99.5,471.530800037283,661.061800905331,7.99999999999999,9.98220701852024
200,100,469.759101371507,670.885524272684,25,13.9939089377291
201,100.5,470.683582884536,684.848862744895,16.9999999999999,19.435225838098
202,101,474.754775046664,703.85289909923,18,7.98109158783613
203,101.5,466.938689574001,705.467405468824,37,8.93457751011614
204,102,463.487818797788,713.708653321556,35,16.766717453929
205,102.5,465.301460828349,730.376992073959,32,24.2410578520902
206,103,471.098225903319,753.914757483063,28,16.857357210536
207,103.5,456.663745561739,745.207503645477,53,34.8774297120123
208,104,467.654572018329,778.307909037518,76,12.0170069102647
209,104.5,465.412678834966,790.113940124879,38.0000000000001,20.648578205049
210,105,468,810.599777942234,0.999999999999984,19.7990187325854
211,105.5,469.772076338708,830.319333926664,36,9.25199763465221
212,106,464.447616195991,837.885679439541,32,34.0071132760373
213,106.5,441.371853240138,812.905829212318,1.99999999999993,12.878803506138
214,107,438.955911204808,825.555999323097,21,12.878803506138
215,107.5,427.117467242407,820.485020689855,25,9.51374627017659
216,108,422.211164757779,828.636067495182,31,9.03228604473646
217,108.5,413.179174939683,828.709218843475,11,8.08084879535057
218,109,405.931681926686,832.283286873029,28,10.0437545938952
219,109.5,396.070209063632,830.378461601872,15,10.674599191741
220,110,391.767128633628,840.147318582974,40.9999999999999,23.4070106660146
221,110.5,375.297384603896,823.514950143272,22,13.5694523296472
222,111,372.570765057433,836.807639200622,18,12.0112260164999
223,111.5,361.665405515198,831.773487467308,26,23.3479834677441
224,112,345.797048713007,814.64679530541,13,17.7967400091015
225,112.5,344.797772560946,832.415458792669,26,12.6939214895057
226,113,333.774474733578,826.120814419008,11,11.919219340296
227,113.5,329.851104051868,837.375811183822,44,9.86272807774608
228,114,320.380946893499,834.620901288498,14,17.7700762741134
229,114.5,307.482080745812,822.398182160093,20.9999999999999,8.62776615361696
230,115,298.925605266635,821.291350566884,13,9.68363382017372
231,115.5,289.744353814913,818.212814268011,0,11.788599095949
232,116,285.523271458927,829.219790800601,20,7.90180848053891
233,116.5,277.641574354456,829.783198305424,30,8.60457839971909
234,117,269.153802100579,828.370225693079,28,8.5736881946571
235,117.5,260.711928170205,826.872596298713,12,16.8295694755749
236,118,257.871843565454,843.460794759397,37.9999999999999,16.8295694755749
237,118.5,246.241303858301,831.296710130723,19.9999999999999,14.1580974269699
238,119,235.669939223534,821.878750027263,3.99999999999994,8.48120452939518
239,119.5,229.557765051223,827.758559306207,18,8.0863306573324
240,120,223.102016878373,832.628062261177,10,14.9910739150343
241,120.5,212.572623442221,821.957346681014,15.0000000000001,7.66566876211502
242,121,204.907845572919,821.840480155769,13.9999999999999,10.91556189787
243,121.5,199.595786096799,831.376281940013,21,7.53229683354532
244,122,192.558102518348,834.060775456161,19,16.7279068502516
245,122.5,182.025715321945,821.064941987864,10.9999999999999,13.250157960056
246,123,177.140760576731,833.381755825202,14,7.50634952225518
247,123.5,170.060848057869,835.875773041568,25,8.4350699696382
248,124,161.996837074687,833.401478747067,7.99999999999994,7.66566876211519
249,124.5,154.353490091849,832.81690670667,23,7.96492096156627
250,125,146.559061950889,831.177743542304,6.99999999999998,7.64039868438277
251,125.5,139.630274558133,834.397618900498,26.0000000000001,12.404042996255
252,126,130.779212773633,825.707452737535,8.00000000000003,7.90029304494467
253,126.5,124.012095937743,829.784309360648,28,13.1872470747096
254,127,115.235327594934,819.94196091802,6.00000000000003,14.9006575767952
255,127.5,109.772527657063,833.805128415375,20,10.8800068818106
256,128,103.46707255097,842.671682743482,27,20.3632843308941
257,128.5,93.9586674273625,824.664640211568,13.0000000000001,10.0947935183998
258,129,87.4903237550259,832.414826423245,9.00000000000006,7.37663761504827
259,129.5,80.3187406119478,834.142014231696,32.0000000000001,8.84078699697893
260,130,72.6007337087992,829.830183510424,20,8.28182281566887
261,130.5,65.0425903583835,826.444469664763,1.99999999999996,10.0885075124592
262,131,58.3164120500889,833.963546017213,17,13.1728252581641
263,131.5,50.365045116257,823.46120869804,12,10.7858631759248
264,132,43.5958515503723,831.85840245056,21,7.5309668370213
265,132.5,36.2477109005944,830.209072134524,14,10.8210519222671
266,133,29.2806777333984,838.488903869021,11,20.3320520514501
267,133.5,21.465097612456,819.719006479957,4.99999999999999,13.9984005300449
268,134,14.5204021558198,831.873282370118,17,9.39869020272891
269,134.5,7.20811832165684,825.968548451006,11,13.177628505039
270,135,5.12497759074665E-14,837,27,19.3959714240554
271,135.5,-7.14703257316812,818.968814989556,5.99999999999992,15.7465623994327
272,136,-14.5378545622571,832.873130065274,5.99999999999997,7.87608039419152
273,136.5,-21.8839287853818,835.713523679566,20.0000000000001,8.82639864850649
274,137,-29.0014817597781,830.493777252869,12.9999999999999,17.537854825721
275,137.5,-35.5498007027487,814.224300589214,6.00000000000001,7.73107376874988
276,138,-42.8108122067279,816.878959429241,3.00000000000005,15.7425695919417
277,138.5,-50.792384893001,830.448152286993,13,8.30475633231118
278,139,-58.3164120500888,833.963546017213,12,8.30475633231116
279,139.5,-65.2779676455669,829.435221665962,6.99999999999998,10.0633998979299
280,140,-71.903487766818,821.86062592569,2.99999999999997,7.81157536795134
281,140.5,-79.3602830867454,824.188052248024,6.99999999999996,15.7826693441456
282,141,-88.0129660713641,837.387435900086,14,15.7826693441458
283,141.5,-93.7322609998268,822.677496500214,3.99999999999996,11.5662169527454
284,142,-102.004640430108,830.761128923787,7.00000000000006,8.83359144177956
285,142.5,-108.597791927083,824.88212466301,9.00000000000007,8.30475633231132
286,143,-116.348712402615,827.864105467953,15,8.30475633231121
287,143.5,-122.977430059836,822.861198317115,5.99999999999992,14.0526103592471
288,144,-132.030688493955,833.608959462296,15,20.3476274006346
289,144.5,-136.164274835059,813.685621268216,15.9999999999999,14.8878802779427
290,145,-145.517172884888,825.26889702423,6.99999999999998,15.8231487596648
291,145.5,-155.26466771931,837.733181244489,14,23.1916573767651
292,146,-158.371466162532,814.750562261561,18.0000000000001,7.85188036875395
293,146.5,-166.073489369525,816.277278949151,1.00000000000005,21.3098816832077
294,147,-177.348672267549,834.359903425936,18.0000000000001,8.01344898562515
295,147.5,-183.973671847387,829.851606051943,6.99999999999998,7.41762578406906
296,148,-191.208396192285,828.21455506745,7.99999999999999,10.176839231123
297,148.5,-196.794441730528,819.707842895241,1.00000000000001,14.9650674244714
298,149,-207.085142633316,830.573141692253,13,10.2149091676726
299,149.5,-212.572623442221,821.957346681014,5.99999999999999,8.9562860622989
300,150,-221.031464517553,824.900655650864,16,15.8312899465637
301,150.5,-224.480235905736,809.449580695243,12.9999999999999,8.36600554925973
302,151,-232.637928309547,811.304871371941,15.0000000000001,8.92011847787675
303,151.5,-241.12902765363,814.037954903096,4.99999999999998,21.3584849552885
304,152,-254.071011404058,831.028832931878,6.00000000000004,8.55825467118203
305,152.5,-260.110516571196,824.965162397216,22.0000000000001,8.52741099190963
306,153,-266.06363215683,818.859660530127,4.99999999999996,10.2914257357973
307,153.5,-275.42044175962,823.144932718981,3.99999999999999,7.63610195315792
308,154,-282.267589914355,819.764605044608,6.99999999999995,7.83428863686771
309,154.5,-290.078160674147,819.155455759103,2.00000000000007,9.64942317384144
310,155,-295.163383690052,810.954731738239,19.0000000000001,13.3581425184818
311,155.5,-306.081251220775,818.651493403099,18,10.3748746620373
312,156,-315.72216354941,822.484355744035,2.99999999999999,7.74858526561881
313,156.5,-322.521079517382,818.767459824182,0,10.3684352899605
314,157,-327.031556052091,809.431505036805,24,17.7511349308067
315,157.5,-340.205571372565,821.328904402534,10.9999999999999,8.33001238761831
316,158,-348.532166612432,821.090329279577,3.99999999999996,11.1864350070332
317,158.5,-358.874162032721,825.354066946612,1.00000000000006,11.9192193402961
318,159,-362.402348980538,813.969002759558,14.9999999999999,13.4428690274492
319,159.5,-364.93005353749,800.765918371358,16,21.4549263888898
320,160,-380.356435566629,815.677008332985,2.99999999999994,7.85395671254416
321,160.5,-387.459987127466,812.326755914874,0,9.90433576518187
322,161,-397.164258990904,814.307405947045,0.999999999999994,7.90631642396079
323,161.5,-404.255218677487,810.810531611435,3.00000000000008,12.005448682381
324,162,-415.401307261685,815.270969632357,2.00000000000008,9.43961488415798
325,162.5,-424.808724176231,816.049966523964,2.00000000000001,11.358570749273
326,163,-435.669610265306,819.375366173084,5.00000000000003,9.01664087328752
327,163.5,-440.894694479878,812.027012099656,5.00000000000004,12.1099811529535
328,164,-452.327375689832,816.020186761056,7.99999999999995,13.656849578156
329,164.5,-454.014522415397,802.467951656588,13,30.1292779544151
330,165,-475.5,823.590158999001,0.999999999999984,8.81228521355342
331,165.5,-481.146368086748,816.824444098566,9.00000000000001,8.51963478176573
332,166,-489.286171164552,814.308935667007,5.00000000000005,10.2548986459774
333,166.5,-499.508627868447,815.123997122512,9.00000000000002,18.9693810539319
334,167,-515.611444098908,825.150797560203,3.99999999999996,20.7771321922692
335,167.5,-512.58382636287,804.595439305493,24,11.5710873908143
336,168,-523.942751684456,806.801086363498,23.9999999999999,10.3400050168913
337,168.5,-534.275001782072,807.201475761019,21,14.7051898596751
338,169,-548.009045401332,812.456821103941,14,19.0632342964566
339,169.5,-564.707018214058,821.65381005615,19.9999999999999,11.845042722281
340,170,-576.444318532801,823.247804510437,45,9.25676564993126
341,170.5,-581.864361622362,815.743749393032,58,38.9558616506209
342,171,-566.624983209944,779.892382577449,31,13.8188983881025
343,171.5,-566.866115774028,766.075588168208,43.9999999999999,16.2526178404732
344,172,-565.104306739773,749.918743934408,26,32.9978513896903
345,172.5,-552.14661611091,719.57147964415,14,12.7803999147538
346,173,-564.561572873629,722.605861057364,41,8.5339002620846
347,173.5,-568.978377886784,715.303855363106,40,15.2221476626687
348,174,-567.017672335903,700.208511272731,27.0000000000001,15.1634362486424
349,174.5,-564.837459606654,685.202630048296,30,13.4278370392959
350,175,-563.724733695095,671.820976615344,20,8.20803206119884
351,175.5,-567.61759424058,664.594813934427,38.0000000000001,8.18366906801017
352,176,-571.427414250732,657.352044374034,28,15.9010952150179
353,176.5,-567.865381320887,641.855052716175,26,13.2745332248184
354,177,-566.084492979594,628.700522353876,24,10.1515299920361
355,177.5,-566.820184189539,618.575685583694,16,16.6627702683604
356,178,-561.966648691499,602.635450134197,5.99999999999996,19.4122684245529
357,178.5,-579.594552734141,610.765220392346,40,16.6741875384289
358,179,-574.482472369591,594.894014880065,41,25.9905629025667
359,179.5,-562.12922996848,572.026860221654,6.99999999999994,12.2308310803572
360,180,-574.170706323477,574.170706323477,29.0000000000001,18.3891372910676
361,180.5,-567.034107077574,557.222865118382,39.6420521860942,6.9376617627473
362,181,-571.875141269228,552.253404514903,16.5541319812849,14.7086403338548
363,181.5,-567.242758131609,538.293278192516,25.9433754242261,9.7972846495794
364,182,-577.038070577525,538.096706089311,9.84012104454067,7.16150916557223
365,182.5,-580.237264069568,531.689493393525,12.993329496381,7.48248274596087
366,183,-582.625543174277,524.598395385345,6.91868042135506,10.5038467741315
367,183.5,-581.189639332266,514.193157415412,10.4587413479792,7.39464316961681
368,184,-583.390505512203,507.133629409662,12.8785329291377,22.0287979921505
369,184.5,-571.825286131223,488.384932344298,24.9086279050739,10.3693519917905
370,185,-582.193776770423,488.51858336177,7.76002474475201,18.2209376335992
371,185.5,-573.317065457076,472.606117666379,10.3195604222145,15.4028736319438
372,186,-566.539405902132,458.774565075332,16.3188244764769,13.6065235742549
373,186.5,-579.912644227639,461.283345748476,6.46642435999429,6.77698340276301
374,187,-585.491989929794,457.436476166964,11.1153006992335,11.894319880859
375,187.5,-581.527998433475,446.222127463392,11.0643131119953,7.05330952001752
376,188,-583.003922334524,439.324966900995,8.11543959609037,7.02962454383654
377,188.5,-584.403937668717,432.436165968225,7.51471789836489,8.0605651358791
378,189,-584.110269938712,424.380952155166,9.39749504738951,10.9637104565488
379,189.5,-580.464364588056,414.0412074219,16.2643393114503,7.9650975529589
380,190,-579.959647356606,406.092116936541,14.4178401488301,9.31642505119595
381,190.5,-577.712458224033,397.050772084308,13.4930609964792,7.32363462649919
382,191,-584.471488651304,394.230996946877,9.29916978573354,9.29916978573365
383,191.5,-582.052303802883,385.252015747817,15.2920452039882,6.80161283036869
384,192,-587.908068129742,381.791963545534,7.88385498130017,15.2536787231764
385,192.5,-579.409923273452,369.124830934268,6.6921830162359,6.71559526637571
386,193,-585.153186347934,365.644292320911,11.6953973857469,6.33654211326738
387,193.5,-586.616433075615,359.479012524573,6.72340388619566,16.1326089108459
388,194,-576.873593372522,346.620624414467,16.1326089108458,6.58320152122413
389,194.5,-577.291537495822,340.050703183672,23.7562413725163,7.06975109964826
390,195,-576.772918920436,333,14.2631639869171,24.7183282238393
391,195.5,-600.545430198531,339.772256471392,9.99182110150839,18.0100964289911
392,196,-588.619062904813,326.276874425785,6.58320152122407,19.8624902109237
393,196.5,-574.746391680925,312.061829209784,14.2203969560155,6.45922930898241
394,197,-580.096568508315,308.44281675033,17.0197612217656,9.86265721276412
395,197.5,-589.862204063517,307.062827801298,12.4145108772971,6.12991527220388
396,198,-590.737325536888,300.99570132732,9.89337158636284,6.1134197612108
397,198.5,-591.551613018939,294.936754465584,5.76829487443482,9.05101440692019
398,199,-587.811306279655,286.694730000057,9.01241349170019,5.78985532960551
399,199.5,-589.388190680459,281.123746215817,8.25677451493102,5.69848192587894
400,200,-591.818984934932,275.969724916677,6.94793367461137,12.3663124252727
401,200.5,-584.195135902741,266.233061785306,13.265540840277,10.6220478923909
402,201,-594.718092925333,264.785554642346,5.68102868873986,13.2544020203439
403,201.5,-586.001387532094,254.800655043233,11.4709131401522,8.17332558296163
404,202,-582.679572235395,247.332804333711,13.2322516409584,12.330623588809
405,202.5,-594.978418937269,246.448130443118,11.4495991712477,15.0631055499472
406,203,-584.125828377076,236.002153852025,10.5668000886326,10.5258576471723
407,203.5,-577.789309716837,227.597261795789,11.3947782235037,20.744008443544
408,204,-598.425053384706,229.713855658537,8.18518730085504,5.59376250304501
409,204.5,-600.406873308223,224.482931387319,6.33590838359237,14.129953599639
410,205,-590.12696585355,214.78865000852,8.10844749205015,9.67735870310351
411,205.5,-584.437724477151,206.960252724938,12.279776776058,7.35101838271234
412,206,-581.49392399358,200.224414991152,5.46352749958259,6.70750599193984
413,206.5,-587.012342572637,196.411582314752,7.34462370617785,9.6333836031626
414,207,-581.095531456339,188.809383563093,5.33196394596026,11.3121412369716
415,207.5,-573.183887399684,180.724185502068,14.039296449459,13.1170147639974
416,208,-586.214815405341,179.223854995038,6.69350382775267,6.66554835745242
417,208.5,-583.92121853473,172.965344924689,6.63765871695881,8.80730764927906
418,209,-592.137204698004,169.792611183272,12.2221530382042,21.6543740856179
419,209.5,-573.360119659131,159.006833766563,15.8946546901171,7.95187045514038
420,210,-580.52142159973,155.550246106615,11.3121412369715,7.98632991165101
421,210.5,-587.665617709511,151.980662461046,8.02098312296459,5.29705747168228
422,211,-588.96950584953,146.846590628998,6.09897483669133,5.65388070780705
423,211.5,-588.283801840594,141.234445132823,5.36918502019199,6.6098357395626
424,212,-585.596408935926,135.195583660663,8.76511459905665,5.33489326225586
425,212.5,-585.77760427196,129.863768362862,14.0360034908659,11.267584948281
426,213,-577.107084432945,122.667897582478,12.1656648544584,5.24919932067961
427,213.5,-579.13550043091,117.826449240564,7.19889818910645,6.51299260661181
428,214,-576.215156683779,112.004880286032,10.3750944240084,5.12252510029238
429,214.5,-577.170630740041,106.972253463891,14.9287004096273,6.51299260661182
430,215,-582.021382030215,102.626073001156,9.53725096406582,9.53725096406556
431,215.5,-590.785075320802,98.8635159105462,5.31775038295605,8.71807158267794
432,216,-584.711497632322,92.6092033038167,11.2756384030688,5.9853520993015
